2025-08-08 18:51:59 | INFO | __main__:main:264 | 🏗️ Real Estate Investment Data Ingestion Pipeline
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 54: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 55: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 56: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 57: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 58: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 59: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 60: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 61: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 62: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 63: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 64: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 65: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 66: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 67: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 68: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 69: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 70: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 71: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 72: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 73: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 74: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 75: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 76: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 77: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 78: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 79: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 80: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 81: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 82: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 83: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 84: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 85: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 86: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 87: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 88: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 89: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 90: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 91: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 92: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 93: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 94: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | __main__:run_underwriting_calculations:154 | ❌ Failed to calculate underwriting for property 95: Invalid purchase price or rental income
2025-08-08 20:56:13 | ERROR | underwriting.calculator:calculate_all_metrics:66 | Error calculating underwriting metrics: Invalid purchase price or rental income
